particle_type,momentum,photon_hits,is_pi,is_K,is_electron,is_muon,is_proton
pi,14.558010720704013,13,1.0,0.0,0.0,0.0,0.0
pi,65.01184773693883,13,1.0,0.0,0.0,0.0,0.0
pi,17.591576290405044,15,1.0,0.0,0.0,0.0,0.0
pi,84.51802041118736,12,1.0,0.0,0.0,0.0,0.0
pi,5.739811899998875,4,1.0,0.0,0.0,0.0,0.0
pi,13.614427372821408,7,1.0,0.0,0.0,0.0,0.0
pi,17.415668636543145,10,1.0,0.0,0.0,0.0,0.0
pi,98.09892433726758,33,1.0,0.0,0.0,0.0,0.0
pi,5.8608736462074695,6,1.0,0.0,0.0,0.0,0.0
pi,40.704708599942435,16,1.0,0.0,0.0,0.0,0.0
pi,70.19971633061328,14,1.0,0.0,0.0,0.0,0.0
pi,33.92780050131211,25,1.0,0.0,0.0,0.0,0.0
pi,97.75666888743287,18,1.0,0.0,0.0,0.0,0.0
pi,91.27749513555223,15,1.0,0.0,0.0,0.0,0.0
pi,90.84075230548548,17,1.0,0.0,0.0,0.0,0.0
pi,32.201017090765305,17,1.0,0.0,0.0,0.0,0.0
pi,54.98304713499087,18,1.0,0.0,0.0,0.0,0.0
pi,27.138298387907227,19,1.0,0.0,0.0,0.0,0.0
pi,4.057410143518007,0,1.0,0.0,0.0,0.0,0.0
pi,21.701784213155385,22,1.0,0.0,0.0,0.0,0.0
pi,77.41878028823392,16,1.0,0.0,0.0,0.0,0.0
pi,36.24184593840326,15,1.0,0.0,0.0,0.0,0.0
pi,73.2620586220651,15,1.0,0.0,0.0,0.0,0.0
pi,60.87409518758014,11,1.0,0.0,0.0,0.0,0.0
pi,63.86260819970331,15,1.0,0.0,0.0,0.0,0.0
pi,60.883918129808464,15,1.0,0.0,0.0,0.0,0.0
pi,46.107232341351946,16,1.0,0.0,0.0,0.0,0.0
pi,75.90067840945122,17,1.0,0.0,0.0,0.0,0.0
pi,73.53735941522764,17,1.0,0.0,0.0,0.0,0.0
pi,96.2802358154691,14,1.0,0.0,0.0,0.0,0.0
pi,55.29288536714753,14,1.0,0.0,0.0,0.0,0.0
pi,90.35735687331389,18,1.0,0.0,0.0,0.0,0.0
pi,60.782108651876456,10,1.0,0.0,0.0,0.0,0.0
pi,11.297010480392558,8,1.0,0.0,0.0,0.0,0.0
pi,78.17412300319066,13,1.0,0.0,0.0,0.0,0.0
pi,57.04309512653151,13,1.0,0.0,0.0,0.0,0.0
pi,74.21772433947721,9,1.0,0.0,0.0,0.0,0.0
pi,48.354149622399106,16,1.0,0.0,0.0,0.0,0.0
pi,67.47491664342266,23,1.0,0.0,0.0,0.0,0.0
pi,89.97931801582425,14,1.0,0.0,0.0,0.0,0.0
pi,15.143351068730771,23,1.0,0.0,0.0,0.0,0.0
pi,61.270096513951515,21,1.0,0.0,0.0,0.0,0.0
pi,17.676512625167597,20,1.0,0.0,0.0,0.0,0.0
pi,56.107664369812284,16,1.0,0.0,0.0,0.0,0.0
pi,32.48884544976095,13,1.0,0.0,0.0,0.0,0.0
pi,46.27164052727877,24,1.0,0.0,0.0,0.0,0.0
pi,83.80376975229109,15,1.0,0.0,0.0,0.0,0.0
pi,28.586538012083093,22,1.0,0.0,0.0,0.0,0.0
pi,44.591474087033895,15,1.0,0.0,0.0,0.0,0.0
pi,67.12080343559181,15,1.0,0.0,0.0,0.0,0.0
pi,14.643938291573418,19,1.0,0.0,0.0,0.0,0.0
pi,55.48243866778076,19,1.0,0.0,0.0,0.0,0.0
pi,39.41352162834978,13,1.0,0.0,0.0,0.0,0.0
pi,19.88929853586576,11,1.0,0.0,0.0,0.0,0.0
pi,90.93213069422514,21,1.0,0.0,0.0,0.0,0.0
pi,52.71558747105951,11,1.0,0.0,0.0,0.0,0.0
pi,19.523652161666966,11,1.0,0.0,0.0,0.0,0.0
pi,59.262932377328525,13,1.0,0.0,0.0,0.0,0.0
pi,18.79588506891709,13,1.0,0.0,0.0,0.0,0.0
pi,50.85612984275465,20,1.0,0.0,0.0,0.0,0.0
pi,82.04963777250202,18,1.0,0.0,0.0,0.0,0.0
pi,48.39509221096199,15,1.0,0.0,0.0,0.0,0.0
pi,24.60542379302882,13,1.0,0.0,0.0,0.0,0.0
pi,76.11464498184492,16,1.0,0.0,0.0,0.0,0.0
pi,11.35826482955003,13,1.0,0.0,0.0,0.0,0.0
pi,71.59076754440729,12,1.0,0.0,0.0,0.0,0.0
pi,10.555061318260414,14,1.0,0.0,0.0,0.0,0.0
pi,84.66980964344172,12,1.0,0.0,0.0,0.0,0.0
pi,98.32767230873928,11,1.0,0.0,0.0,0.0,0.0
pi,83.61024015708023,15,1.0,0.0,0.0,0.0,0.0
pi,63.77208001632924,11,1.0,0.0,0.0,0.0,0.0
pi,16.49935091302493,12,1.0,0.0,0.0,0.0,0.0
pi,88.65185412448724,12,1.0,0.0,0.0,0.0,0.0
pi,19.72425189706739,13,1.0,0.0,0.0,0.0,0.0
pi,22.744744807217103,11,1.0,0.0,0.0,0.0,0.0
pi,99.28983587632942,12,1.0,0.0,0.0,0.0,0.0
pi,60.93699831538008,13,1.0,0.0,0.0,0.0,0.0
pi,54.08224463535454,12,1.0,0.0,0.0,0.0,0.0
pi,72.81231486096084,15,1.0,0.0,0.0,0.0,0.0
pi,81.85996958651056,9,1.0,0.0,0.0,0.0,0.0
pi,0.7113230499767048,0,1.0,0.0,0.0,0.0,0.0
pi,59.293348858113106,17,1.0,0.0,0.0,0.0,0.0
pi,35.054549600264984,21,1.0,0.0,0.0,0.0,0.0
pi,14.189639265850529,13,1.0,0.0,0.0,0.0,0.0
pi,51.79382030485802,11,1.0,0.0,0.0,0.0,0.0
pi,66.7091624176179,14,1.0,0.0,0.0,0.0,0.0
pi,54.56000098808035,16,1.0,0.0,0.0,0.0,0.0
pi,22.27735343073415,18,1.0,0.0,0.0,0.0,0.0
pi,72.84417563151025,21,1.0,0.0,0.0,0.0,0.0
pi,10.240092713876528,17,1.0,0.0,0.0,0.0,0.0
pi,69.36044408529854,16,1.0,0.0,0.0,0.0,0.0
pi,16.52569498177374,19,1.0,0.0,0.0,0.0,0.0
pi,99.77937957322645,12,1.0,0.0,0.0,0.0,0.0
pi,17.240087792931234,14,1.0,0.0,0.0,0.0,0.0
pi,72.79869696029564,9,1.0,0.0,0.0,0.0,0.0
pi,3.073748897829912,0,1.0,0.0,0.0,0.0,0.0
pi,93.3185505049951,18,1.0,0.0,0.0,0.0,0.0
pi,7.345994896815766,10,1.0,0.0,0.0,0.0,0.0
pi,92.93967960082965,15,1.0,0.0,0.0,0.0,0.0
pi,42.2805710701457,17,1.0,0.0,0.0,0.0,0.0
pi,98.94221065196827,11,1.0,0.0,0.0,0.0,0.0
pi,4.988796715035218,3,1.0,0.0,0.0,0.0,0.0
pi,50.36046982855551,12,1.0,0.0,0.0,0.0,0.0
pi,27.304027145761218,14,1.0,0.0,0.0,0.0,0.0
pi,8.285774978540273,6,1.0,0.0,0.0,0.0,0.0
pi,30.923612540496116,15,1.0,0.0,0.0,0.0,0.0
pi,35.17311673464151,22,1.0,0.0,0.0,0.0,0.0
pi,12.065094224224634,10,1.0,0.0,0.0,0.0,0.0
pi,61.23909483449519,19,1.0,0.0,0.0,0.0,0.0
pi,11.001337252345248,20,1.0,0.0,0.0,0.0,0.0
pi,73.90677285781139,15,1.0,0.0,0.0,0.0,0.0
pi,31.257099872721167,21,1.0,0.0,0.0,0.0,0.0
pi,2.6813765408890724,0,1.0,0.0,0.0,0.0,0.0
pi,3.350614778671069,0,1.0,0.0,0.0,0.0,0.0
pi,10.764326193628168,5,1.0,0.0,0.0,0.0,0.0
pi,64.92425194317873,12,1.0,0.0,0.0,0.0,0.0
pi,58.636573728124446,16,1.0,0.0,0.0,0.0,0.0
pi,52.59623497397567,18,1.0,0.0,0.0,0.0,0.0
pi,96.58480349112544,7,1.0,0.0,0.0,0.0,0.0
pi,89.87496639227116,11,1.0,0.0,0.0,0.0,0.0
pi,89.78943576138707,20,1.0,0.0,0.0,0.0,0.0
pi,34.69307944285097,17,1.0,0.0,0.0,0.0,0.0
pi,67.68200074436997,13,1.0,0.0,0.0,0.0,0.0
pi,13.390352572970572,18,1.0,0.0,0.0,0.0,0.0
pi,55.06446031931039,17,1.0,0.0,0.0,0.0,0.0
pi,75.15824556760374,18,1.0,0.0,0.0,0.0,0.0
pi,21.92117117569557,16,1.0,0.0,0.0,0.0,0.0
pi,37.4257777949098,16,1.0,0.0,0.0,0.0,0.0
pi,28.260324475159866,18,1.0,0.0,0.0,0.0,0.0
pi,25.650958593893154,12,1.0,0.0,0.0,0.0,0.0
pi,72.9244584118631,20,1.0,0.0,0.0,0.0,0.0
pi,69.86178875422829,9,1.0,0.0,0.0,0.0,0.0
pi,68.44032874320908,19,1.0,0.0,0.0,0.0,0.0
pi,90.24662758921598,9,1.0,0.0,0.0,0.0,0.0
pi,32.53345689486789,18,1.0,0.0,0.0,0.0,0.0
pi,15.87952578133176,17,1.0,0.0,0.0,0.0,0.0
pi,60.67812239840399,21,1.0,0.0,0.0,0.0,0.0
pi,14.105138597490946,13,1.0,0.0,0.0,0.0,0.0
pi,1.5784573524623924,0,1.0,0.0,0.0,0.0,0.0
pi,74.69886181307106,15,1.0,0.0,0.0,0.0,0.0
pi,30.709937158473902,9,1.0,0.0,0.0,0.0,0.0
pi,14.399622458473107,13,1.0,0.0,0.0,0.0,0.0
pi,75.47535477259756,14,1.0,0.0,0.0,0.0,0.0
pi,68.07979279616377,9,1.0,0.0,0.0,0.0,0.0
pi,51.594162676529166,12,1.0,0.0,0.0,0.0,0.0
pi,49.40331019540062,8,1.0,0.0,0.0,0.0,0.0
pi,85.27498463310293,18,1.0,0.0,0.0,0.0,0.0
pi,8.56023173188709,11,1.0,0.0,0.0,0.0,0.0
pi,53.88119093351668,22,1.0,0.0,0.0,0.0,0.0
pi,86.36077786272861,15,1.0,0.0,0.0,0.0,0.0
pi,42.09686493150381,16,1.0,0.0,0.0,0.0,0.0
pi,82.64568109129578,16,1.0,0.0,0.0,0.0,0.0
pi,68.0192676232185,18,1.0,0.0,0.0,0.0,0.0
pi,16.64778940746733,16,1.0,0.0,0.0,0.0,0.0
pi,60.24919341614542,20,1.0,0.0,0.0,0.0,0.0
pi,89.98202365753333,15,1.0,0.0,0.0,0.0,0.0
pi,69.42559385740692,12,1.0,0.0,0.0,0.0,0.0
pi,72.58177750504319,13,1.0,0.0,0.0,0.0,0.0
pi,83.73372533474915,13,1.0,0.0,0.0,0.0,0.0
pi,11.588600757627102,13,1.0,0.0,0.0,0.0,0.0
pi,38.37114824377863,21,1.0,0.0,0.0,0.0,0.0
pi,45.67067832102045,10,1.0,0.0,0.0,0.0,0.0
pi,78.97156318135208,16,1.0,0.0,0.0,0.0,0.0
pi,42.37897246464619,17,1.0,0.0,0.0,0.0,0.0
pi,73.84173015777839,14,1.0,0.0,0.0,0.0,0.0
pi,37.637439725044075,15,1.0,0.0,0.0,0.0,0.0
pi,74.44285870757533,14,1.0,0.0,0.0,0.0,0.0
pi,50.35733837176632,15,1.0,0.0,0.0,0.0,0.0
pi,83.0665296803008,14,1.0,0.0,0.0,0.0,0.0
pi,51.12494014795234,19,1.0,0.0,0.0,0.0,0.0
pi,15.255227922607945,13,1.0,0.0,0.0,0.0,0.0
pi,88.0777696158083,12,1.0,0.0,0.0,0.0,0.0
pi,55.44603558116731,11,1.0,0.0,0.0,0.0,0.0
pi,6.363062363084225,8,1.0,0.0,0.0,0.0,0.0
pi,90.11227731242593,11,1.0,0.0,0.0,0.0,0.0
pi,42.5950172626078,18,1.0,0.0,0.0,0.0,0.0
pi,62.65348458244669,21,1.0,0.0,0.0,0.0,0.0
pi,53.19279001586929,19,1.0,0.0,0.0,0.0,0.0
pi,66.78585670046576,15,1.0,0.0,0.0,0.0,0.0
pi,62.28797974262024,17,1.0,0.0,0.0,0.0,0.0
pi,18.238728760182113,17,1.0,0.0,0.0,0.0,0.0
pi,34.32076994977579,10,1.0,0.0,0.0,0.0,0.0
pi,53.799020825312944,10,1.0,0.0,0.0,0.0,0.0
pi,40.678186674506144,22,1.0,0.0,0.0,0.0,0.0
pi,2.43776023058336,0,1.0,0.0,0.0,0.0,0.0
pi,86.47169632489204,9,1.0,0.0,0.0,0.0,0.0
pi,48.361571387522005,13,1.0,0.0,0.0,0.0,0.0
pi,87.18965820244112,16,1.0,0.0,0.0,0.0,0.0
pi,40.25553946822891,13,1.0,0.0,0.0,0.0,0.0
pi,64.75096205900557,12,1.0,0.0,0.0,0.0,0.0
pi,48.129683956984074,17,1.0,0.0,0.0,0.0,0.0
pi,49.82145279211676,20,1.0,0.0,0.0,0.0,0.0
pi,90.65686733562185,12,1.0,0.0,0.0,0.0,0.0
pi,83.40244998907316,12,1.0,0.0,0.0,0.0,0.0
pi,46.153665046570495,7,1.0,0.0,0.0,0.0,0.0
pi,78.87745269660373,14,1.0,0.0,0.0,0.0,0.0
pi,74.96569027900365,19,1.0,0.0,0.0,0.0,0.0
pi,21.650464001020953,16,1.0,0.0,0.0,0.0,0.0
pi,63.6825080691564,13,1.0,0.0,0.0,0.0,0.0
pi,63.06561716890084,14,1.0,0.0,0.0,0.0,0.0
pi,50.48802825694221,14,1.0,0.0,0.0,0.0,0.0
pi,25.575946134667358,6,1.0,0.0,0.0,0.0,0.0
pi,82.33908395590669,17,1.0,0.0,0.0,0.0,0.0
pi,50.626581126843995,12,1.0,0.0,0.0,0.0,0.0
pi,47.15039371868204,13,1.0,0.0,0.0,0.0,0.0
pi,38.79109690801879,9,1.0,0.0,0.0,0.0,0.0
pi,99.07362043616803,11,1.0,0.0,0.0,0.0,0.0
pi,20.829258709367146,13,1.0,0.0,0.0,0.0,0.0
pi,87.90097498872585,18,1.0,0.0,0.0,0.0,0.0
pi,35.74243914997947,19,1.0,0.0,0.0,0.0,0.0
pi,73.40000400437701,13,1.0,0.0,0.0,0.0,0.0
pi,66.21914155805058,21,1.0,0.0,0.0,0.0,0.0
pi,60.528583850007216,15,1.0,0.0,0.0,0.0,0.0
pi,35.37178137583584,15,1.0,0.0,0.0,0.0,0.0
pi,13.376955730217368,12,1.0,0.0,0.0,0.0,0.0
pi,25.559859272011312,19,1.0,0.0,0.0,0.0,0.0
pi,13.697685694183907,15,1.0,0.0,0.0,0.0,0.0
pi,83.51285436142656,11,1.0,0.0,0.0,0.0,0.0
pi,74.76086916660692,13,1.0,0.0,0.0,0.0,0.0
pi,68.86199936055915,9,1.0,0.0,0.0,0.0,0.0
pi,23.015065326394293,11,1.0,0.0,0.0,0.0,0.0
pi,64.58006604772844,11,1.0,0.0,0.0,0.0,0.0
pi,7.829486829766839,10,1.0,0.0,0.0,0.0,0.0
pi,69.24197041341897,18,1.0,0.0,0.0,0.0,0.0
pi,38.0153606532738,10,1.0,0.0,0.0,0.0,0.0
pi,16.39310367178024,12,1.0,0.0,0.0,0.0,0.0
pi,55.11765569134092,11,1.0,0.0,0.0,0.0,0.0
pi,41.981607257593794,20,1.0,0.0,0.0,0.0,0.0
pi,18.895667795472583,17,1.0,0.0,0.0,0.0,0.0
pi,68.28928414693706,23,1.0,0.0,0.0,0.0,0.0
pi,95.13236466861316,18,1.0,0.0,0.0,0.0,0.0
pi,15.654605096854443,16,1.0,0.0,0.0,0.0,0.0
pi,8.317221515809164,10,1.0,0.0,0.0,0.0,0.0
pi,37.38678060330812,20,1.0,0.0,0.0,0.0,0.0
pi,18.982756888452233,11,1.0,0.0,0.0,0.0,0.0
pi,25.41433454977616,15,1.0,0.0,0.0,0.0,0.0
pi,57.743009974454054,17,1.0,0.0,0.0,0.0,0.0
pi,77.81988447497001,16,1.0,0.0,0.0,0.0,0.0
pi,57.81358756872743,13,1.0,0.0,0.0,0.0,0.0
pi,26.066550591235853,17,1.0,0.0,0.0,0.0,0.0
pi,12.108228650376873,6,1.0,0.0,0.0,0.0,0.0
pi,82.44283837680443,14,1.0,0.0,0.0,0.0,0.0
pi,96.58854312944723,20,1.0,0.0,0.0,0.0,0.0
pi,48.60938577254421,13,1.0,0.0,0.0,0.0,0.0
pi,17.257563725169515,9,1.0,0.0,0.0,0.0,0.0
pi,69.5390359355597,11,1.0,0.0,0.0,0.0,0.0
pi,94.34268697305521,25,1.0,0.0,0.0,0.0,0.0
pi,41.34631163339251,10,1.0,0.0,0.0,0.0,0.0
pi,77.52159692391798,12,1.0,0.0,0.0,0.0,0.0
pi,66.1970477213567,15,1.0,0.0,0.0,0.0,0.0
pi,50.20799645372437,11,1.0,0.0,0.0,0.0,0.0
pi,70.75683780348379,17,1.0,0.0,0.0,0.0,0.0
pi,36.42196741232887,10,1.0,0.0,0.0,0.0,0.0
pi,56.43995917047795,11,1.0,0.0,0.0,0.0,0.0
pi,72.1610709423576,10,1.0,0.0,0.0,0.0,0.0
pi,80.73983920325756,17,1.0,0.0,0.0,0.0,0.0
pi,26.8924840180329,10,1.0,0.0,0.0,0.0,0.0
pi,33.30228073775411,18,1.0,0.0,0.0,0.0,0.0
pi,1.3686951467012543,0,1.0,0.0,0.0,0.0,0.0
pi,13.799943686835539,12,1.0,0.0,0.0,0.0,0.0
pi,36.85126129680487,14,1.0,0.0,0.0,0.0,0.0
pi,59.81385613109888,13,1.0,0.0,0.0,0.0,0.0
pi,76.37480055486381,11,1.0,0.0,0.0,0.0,0.0
pi,68.43140184716935,20,1.0,0.0,0.0,0.0,0.0
pi,14.308827094437705,13,1.0,0.0,0.0,0.0,0.0
pi,53.981904887127,19,1.0,0.0,0.0,0.0,0.0
pi,66.35422252748752,12,1.0,0.0,0.0,0.0,0.0
pi,93.90842634110037,16,1.0,0.0,0.0,0.0,0.0
pi,73.8927097407217,16,1.0,0.0,0.0,0.0,0.0
pi,36.907013903347895,19,1.0,0.0,0.0,0.0,0.0
pi,21.233112500374048,15,1.0,0.0,0.0,0.0,0.0
pi,2.415674503043079,0,1.0,0.0,0.0,0.0,0.0
pi,27.725687833164365,16,1.0,0.0,0.0,0.0,0.0
pi,70.03464848957108,16,1.0,0.0,0.0,0.0,0.0
pi,82.76974918776348,14,1.0,0.0,0.0,0.0,0.0
pi,3.8239698891158764,0,1.0,0.0,0.0,0.0,0.0
pi,14.46633121735442,10,1.0,0.0,0.0,0.0,0.0
pi,50.850221036670725,11,1.0,0.0,0.0,0.0,0.0
pi,14.27603437389427,11,1.0,0.0,0.0,0.0,0.0
pi,40.30249223090373,18,1.0,0.0,0.0,0.0,0.0
pi,29.07326644240378,14,1.0,0.0,0.0,0.0,0.0
pi,71.29160274749698,13,1.0,0.0,0.0,0.0,0.0
pi,88.45367405755803,12,1.0,0.0,0.0,0.0,0.0
pi,99.73573449537703,18,1.0,0.0,0.0,0.0,0.0
pi,87.75747165349495,17,1.0,0.0,0.0,0.0,0.0
pi,34.74830901178409,11,1.0,0.0,0.0,0.0,0.0
pi,91.51788725466552,16,1.0,0.0,0.0,0.0,0.0
pi,27.069826755636488,19,1.0,0.0,0.0,0.0,0.0
pi,98.17458013435778,15,1.0,0.0,0.0,0.0,0.0
pi,60.4761426069284,24,1.0,0.0,0.0,0.0,0.0
pi,23.190417366541595,13,1.0,0.0,0.0,0.0,0.0
pi,40.48074567485046,14,1.0,0.0,0.0,0.0,0.0
pi,53.98873706273098,11,1.0,0.0,0.0,0.0,0.0
pi,45.4339374194103,15,1.0,0.0,0.0,0.0,0.0
pi,25.274658479790617,21,1.0,0.0,0.0,0.0,0.0
pi,20.6396068662708,9,1.0,0.0,0.0,0.0,0.0
pi,54.75778747901159,14,1.0,0.0,0.0,0.0,0.0
pi,13.101371540692652,13,1.0,0.0,0.0,0.0,0.0
pi,6.829652556107936,11,1.0,0.0,0.0,0.0,0.0
pi,10.54278698794853,13,1.0,0.0,0.0,0.0,0.0
pi,25.66975277476177,15,1.0,0.0,0.0,0.0,0.0
pi,90.40451062666614,18,1.0,0.0,0.0,0.0,0.0
pi,57.13580410981799,12,1.0,0.0,0.0,0.0,0.0
pi,38.61236391872502,15,1.0,0.0,0.0,0.0,0.0
pi,97.17932791858472,9,1.0,0.0,0.0,0.0,0.0
pi,16.16332252362479,13,1.0,0.0,0.0,0.0,0.0
pi,46.83036325571888,13,1.0,0.0,0.0,0.0,0.0
pi,77.23050842237741,19,1.0,0.0,0.0,0.0,0.0
pi,73.44632800403548,20,1.0,0.0,0.0,0.0,0.0
pi,69.54491566793664,15,1.0,0.0,0.0,0.0,0.0
pi,34.10232861926172,14,1.0,0.0,0.0,0.0,0.0
pi,97.76004238944383,17,1.0,0.0,0.0,0.0,0.0
pi,47.53224179437961,15,1.0,0.0,0.0,0.0,0.0
pi,83.71660080739753,13,1.0,0.0,0.0,0.0,0.0
pi,77.87728126223935,22,1.0,0.0,0.0,0.0,0.0
pi,67.99449878878902,14,1.0,0.0,0.0,0.0,0.0
pi,69.96816657233772,15,1.0,0.0,0.0,0.0,0.0
pi,76.51081301164581,16,1.0,0.0,0.0,0.0,0.0
pi,34.61950567754637,14,1.0,0.0,0.0,0.0,0.0
pi,2.450727877878876,0,1.0,0.0,0.0,0.0,0.0
pi,38.081347919376284,20,1.0,0.0,0.0,0.0,0.0
pi,58.111785006758424,13,1.0,0.0,0.0,0.0,0.0
pi,99.80523699214766,14,1.0,0.0,0.0,0.0,0.0
pi,73.40474991288754,16,1.0,0.0,0.0,0.0,0.0
pi,38.19666989481937,13,1.0,0.0,0.0,0.0,0.0
pi,65.52899513042773,21,1.0,0.0,0.0,0.0,0.0
pi,11.4117945864233,9,1.0,0.0,0.0,0.0,0.0
pi,54.436321201492994,9,1.0,0.0,0.0,0.0,0.0
pi,28.297466509358788,21,1.0,0.0,0.0,0.0,0.0
pi,20.090976570078183,14,1.0,0.0,0.0,0.0,0.0
pi,42.54324717788255,17,1.0,0.0,0.0,0.0,0.0
pi,73.03753558438086,14,1.0,0.0,0.0,0.0,0.0
pi,74.16443175917118,11,1.0,0.0,0.0,0.0,0.0
pi,28.615375766462904,19,1.0,0.0,0.0,0.0,0.0
pi,52.3964901783143,20,1.0,0.0,0.0,0.0,0.0
pi,41.810686924846515,13,1.0,0.0,0.0,0.0,0.0
pi,84.04991405144818,10,1.0,0.0,0.0,0.0,0.0
pi,88.65347845178243,5,1.0,0.0,0.0,0.0,0.0
pi,34.023372812099836,17,1.0,0.0,0.0,0.0,0.0
pi,19.60469425718476,17,1.0,0.0,0.0,0.0,0.0
pi,54.88229299387759,16,1.0,0.0,0.0,0.0,0.0
pi,34.088446730755784,13,1.0,0.0,0.0,0.0,0.0
pi,31.49024066026458,17,1.0,0.0,0.0,0.0,0.0
pi,75.79570911287789,16,1.0,0.0,0.0,0.0,0.0
pi,27.848835221940682,17,1.0,0.0,0.0,0.0,0.0
pi,69.83322209045988,12,1.0,0.0,0.0,0.0,0.0
pi,76.00053841395292,25,1.0,0.0,0.0,0.0,0.0
pi,28.96188939282353,13,1.0,0.0,0.0,0.0,0.0
pi,67.43053649041057,14,1.0,0.0,0.0,0.0,0.0
pi,28.529519706262462,15,1.0,0.0,0.0,0.0,0.0
pi,85.65297955151735,17,1.0,0.0,0.0,0.0,0.0
pi,82.00886987010352,14,1.0,0.0,0.0,0.0,0.0
pi,81.38031805137118,15,1.0,0.0,0.0,0.0,0.0
pi,48.26709149172963,17,1.0,0.0,0.0,0.0,0.0
pi,13.31947248736222,9,1.0,0.0,0.0,0.0,0.0
pi,58.3903001832474,24,1.0,0.0,0.0,0.0,0.0
pi,62.820943896197214,12,1.0,0.0,0.0,0.0,0.0
pi,72.74847126042961,14,1.0,0.0,0.0,0.0,0.0
pi,82.3539674861689,17,1.0,0.0,0.0,0.0,0.0
pi,60.42986120277452,19,1.0,0.0,0.0,0.0,0.0
pi,50.46972063482982,17,1.0,0.0,0.0,0.0,0.0
pi,27.009380276634538,12,1.0,0.0,0.0,0.0,0.0
pi,57.73180640349274,15,1.0,0.0,0.0,0.0,0.0
pi,75.76375624673788,19,1.0,0.0,0.0,0.0,0.0
pi,82.77349228890051,15,1.0,0.0,0.0,0.0,0.0
pi,46.05901082808713,20,1.0,0.0,0.0,0.0,0.0
pi,97.97332447555189,18,1.0,0.0,0.0,0.0,0.0
pi,6.2478704079583185,8,1.0,0.0,0.0,0.0,0.0
pi,45.64789846178006,17,1.0,0.0,0.0,0.0,0.0
pi,68.65035255747519,15,1.0,0.0,0.0,0.0,0.0
pi,60.33532407915842,15,1.0,0.0,0.0,0.0,0.0
pi,68.36412781793466,17,1.0,0.0,0.0,0.0,0.0
pi,48.40278820740725,15,1.0,0.0,0.0,0.0,0.0
pi,60.83118761698374,7,1.0,0.0,0.0,0.0,0.0
pi,55.80255855046066,11,1.0,0.0,0.0,0.0,0.0
pi,62.987693386608285,18,1.0,0.0,0.0,0.0,0.0
pi,20.29447543124433,20,1.0,0.0,0.0,0.0,0.0
pi,57.841591329578755,10,1.0,0.0,0.0,0.0,0.0
pi,88.06972487220239,15,1.0,0.0,0.0,0.0,0.0
pi,8.989881922576329,8,1.0,0.0,0.0,0.0,0.0
pi,69.47576605317578,19,1.0,0.0,0.0,0.0,0.0
pi,58.76694827779502,10,1.0,0.0,0.0,0.0,0.0
pi,92.0611443176161,18,1.0,0.0,0.0,0.0,0.0
pi,88.77275354422021,9,1.0,0.0,0.0,0.0,0.0
pi,41.34925354485809,15,1.0,0.0,0.0,0.0,0.0
pi,50.21312421240999,15,1.0,0.0,0.0,0.0,0.0
pi,53.6765343861503,23,1.0,0.0,0.0,0.0,0.0
pi,86.79419257119164,16,1.0,0.0,0.0,0.0,0.0
pi,78.68745286175589,22,1.0,0.0,0.0,0.0,0.0
pi,94.11820246608137,22,1.0,0.0,0.0,0.0,0.0
pi,67.83045657214988,15,1.0,0.0,0.0,0.0,0.0
pi,98.3086172643009,16,1.0,0.0,0.0,0.0,0.0
pi,63.07490720115138,11,1.0,0.0,0.0,0.0,0.0
pi,14.632086646421484,11,1.0,0.0,0.0,0.0,0.0
pi,49.84956781161155,13,1.0,0.0,0.0,0.0,0.0
pi,43.72727236714259,17,1.0,0.0,0.0,0.0,0.0
pi,25.962498806757356,18,1.0,0.0,0.0,0.0,0.0
pi,71.01663071261508,19,1.0,0.0,0.0,0.0,0.0
pi,81.46507215445912,10,1.0,0.0,0.0,0.0,0.0
pi,88.83026964264087,15,1.0,0.0,0.0,0.0,0.0
pi,98.4526738504142,18,1.0,0.0,0.0,0.0,0.0
pi,3.01189738373951,0,1.0,0.0,0.0,0.0,0.0
pi,19.637831831996383,21,1.0,0.0,0.0,0.0,0.0
pi,39.303088088439566,15,1.0,0.0,0.0,0.0,0.0
pi,58.806596871175294,17,1.0,0.0,0.0,0.0,0.0
pi,97.33426872993742,14,1.0,0.0,0.0,0.0,0.0
pi,42.15452223386286,21,1.0,0.0,0.0,0.0,0.0
pi,26.087066964236065,12,1.0,0.0,0.0,0.0,0.0
pi,59.1003372499944,19,1.0,0.0,0.0,0.0,0.0
pi,16.047072102571168,16,1.0,0.0,0.0,0.0,0.0
pi,38.91358743353925,16,1.0,0.0,0.0,0.0,0.0
pi,49.2760605838161,19,1.0,0.0,0.0,0.0,0.0
pi,1.9641200115736988,0,1.0,0.0,0.0,0.0,0.0
pi,63.43394723057649,17,1.0,0.0,0.0,0.0,0.0
pi,38.065837771921245,8,1.0,0.0,0.0,0.0,0.0
pi,70.50792062191299,17,1.0,0.0,0.0,0.0,0.0
pi,36.04257598718616,12,1.0,0.0,0.0,0.0,0.0
pi,36.528407906059314,18,1.0,0.0,0.0,0.0,0.0
pi,98.62817607051768,20,1.0,0.0,0.0,0.0,0.0
pi,60.58174092424789,14,1.0,0.0,0.0,0.0,0.0
pi,91.56408320848061,18,1.0,0.0,0.0,0.0,0.0
pi,83.54991740579563,12,1.0,0.0,0.0,0.0,0.0
